scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
227,0.06829710096372123,0.06750592598662615,0.8458688,0.0007911749770948956,0.07911749,1.882931112631736e-16,0.07501361,0.040120197807168544,0.03933103260879464,0.80657065,0.000789165198373431,0.07891653,4.780277455821826e-16,0.1145128,0.08435843336572715,0.08336957076121272,0.72813654,0.0009888626045136987,0.09888627,7.274108186622001e-16,0.17297728
228,0.16505666133280936,0.1638755751371366,0.8433105,0.001181086195672754,0.11810862,9.235778105237965e-31,0.038580917,0.18283147122855806,0.1642065071352668,0.76579213,0.0015658266613513684,0.15658267,0.01705913743193987,0.07762522,0.15574863998940022,0.11884217580848387,0.65837544,0.001956357333612054,0.19563574,0.03495010684730433,0.14598882
229,0.03966868018979517,0.03887274427862077,0.88234466,0.0007959359111742003,0.07959359,1.9252776935249784e-16,0.03806175,0.039722847801798786,0.03855908735013689,0.78666586,0.0011637604516615046,0.11637604,3.9261682781896544e-16,0.09695814,0.07076307647252007,0.06095053462992712,0.74649906,0.0013622910309603789,0.1362291,0.008450250811632594,0.11727182
230,0.10145015629267706,0.10064786399368247,0.84323794,0.0008022922989945724,0.08022923,1.832097386705139e-30,0.0765328,0.10270651785535755,0.10190347330711085,0.84138525,0.0008030445482464977,0.08030445,1.9383025338975113e-16,0.07831031,0.12942921920283873,0.09416066168732658,0.74537396,0.0009924011912978996,0.099240124,0.034276156324214255,0.15538588
231,0.01,0.009208322611659063,0.9208322,0.0007916773883409372,0.07916774,0.0,0.0,0.039055655906025756,0.03825474367884032,0.882266,0.0008009122271852456,0.08009122,1.9040853386650839e-16,0.037642784,0.032511779373389664,0.03180779323606629,0.8535968,0.0007039861373230212,0.070398614,3.367273687677586e-16,0.07600449
232,0.04039869139590109,0.03961690409478324,0.92182124,0.000781787301117851,0.07817873,0.0,0.0,0.08652005509303157,0.06913402695123444,0.84616065,0.0006064170411675658,0.060641702,0.016779611100629564,0.093197614,0.13913838614030632,0.06889562134268762,0.7210701,0.0013550600333753554,0.135506,0.06888770476424334,0.14342394
233,0.039636453548710406,0.03886104786519348,0.8848044,0.0007754056835169203,0.07754057,9.014152932998658e-31,0.037655115,0.08646842048711535,0.06870468987522854,0.78993464,0.0009641738647255785,0.09641739,0.016799556747161222,0.113648035,0.08898392281676523,0.061728498804593884,0.72877115,0.0013551726382639148,0.13551725,0.02590025137390742,0.13571136
234,0.041238888221808205,0.04045414370582202,0.9215255,0.00078474451598619,0.078474455,0.0,0.0,0.10026595749736399,0.09947966217121083,0.8267763,0.0007862953261529488,0.07862953,1.8876079063180458e-16,0.09459406,0.13656391450145539,0.0925870125187482,0.7476791,0.0013646871211262348,0.13646871,0.04261221486158096,0.11585221
235,0.25913294910124735,0.25873253775761795,0.7162128,0.0004004113436289306,0.040041134,4.057369492359586e-16,0.2437461,0.1839054045484582,0.18312127972345502,0.69868666,0.0007841248250024604,0.07841249,7.004118609057776e-16,0.22290076,0.1794356794311084,0.1439925754720922,0.6613246,0.0008882840391646269,0.0888284,0.03455481991985159,0.24984705
236,0.040415797678063366,0.039623585609522095,0.8421034,0.0007922120685410728,0.07922121,2.0021125994927555e-16,0.07867538,0.04031524989178474,0.03933791114233448,0.74635774,0.0009773387494495759,0.09773387,6.853735694011085e-16,0.15590842,0.07780758625508227,0.0768201003260545,0.76201344,0.0009874859290271735,0.098748595,6.015820266846906e-16,0.13923803
237,0.040924898626809036,0.04013261049443041,0.9207712,0.0007922881323786221,0.07922881,0.0,0.0,0.10238755269629579,0.0847149478938324,0.8075907,0.0007961867723072993,0.079618685,0.016876418030156094,0.1127907,0.14454924398416263,0.09982580542072371,0.7283765,0.0015580223557161202,0.15580222,0.04316541620772282,0.11582124
