trial_id,condition,speed,delay_ms,offset_m,seed,rescue_c1,rescue_c2,c3_fault,speed_mps,config_sha256,initial_gap_m,t_start_s,perception_ok,planner_ok,monitor_ok,controller_ok,no_fault_flags,all_pass,nan_or_unstable,label,ordered_events,margin_breach,t_mismatch_s,trigger_t_s,breach_start_t_s,positive_cmd_during_delay,pos_cmd_runs_json,min_margin_m,peak_contact_force_n,gate_violations,first_gate_violation_t_s,reconciliation_logged,c3_fault_start_t_s,t_final_s,baseline_trigger_t_s,stop_latency_s
T0066,C0,0.3,0,0.0,2016,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8186875540037776,0.09358703521697766,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1819999999999813,,False,"[(0.10200000000000008, 2.1799999999999815)]",0.017191554003761822,0,0,,False,,2.3319999999999648,,
T0067,C0,0.3,0,0.0,2017,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.817677091792478,0.10139056452629175,True,True,True,True,True,True,False,CONTAINED,False,False,,2.201999999999979,,False,"[(0.1220000000000001, 2.1999999999999793)]",0.01618109179246241,0,0,,False,,2.3519999999999626,,
T0068,C0,0.3,0,0.0,2018,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994961317005199,0.08716973069253682,True,True,True,True,True,True,False,CONTAINED,False,False,,2.10199999999999,,False,"[(0.10200000000000008, 2.0999999999999903)]",0.02200013170050552,0,0,,False,,2.2519999999999736,,
T0069,C0,0.3,0,0.0,2019,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.785787985588478,0.09768854383740702,True,True,True,True,True,True,False,CONTAINED,False,False,,2.0819999999999923,,False,"[(0.10200000000000008, 2.0799999999999925)]",0.014291985588464728,0,0,,False,,2.231999999999976,,
T0070,C0,0.3,0,0.0,2020,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7987323017328916,0.10057368924581626,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.1220000000000001, 2.139999999999986)]",0.015236301732877378,0,0,,False,,2.291999999999969,,
T0071,C0,0.3,0,0.0,2021,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8102779131173867,0.11765527465844795,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1619999999999835,,False,"[(0.1220000000000001, 2.1599999999999837)]",0.020781913117371542,0,0,,False,,2.311999999999967,,
T0072,C0,0.3,0,0.0,2022,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789897042538104,0.08371960246701945,True,True,True,True,True,True,False,CONTAINED,False,False,,2.0819999999999923,,False,"[(0.10200000000000008, 2.0799999999999925)]",0.018401042538090384,0,0,,False,,2.231999999999976,,
T0073,C0,0.3,0,0.0,2023,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7835221781905114,0.08881760177349057,True,True,True,True,True,True,False,CONTAINED,False,False,,2.0819999999999923,,False,"[(0.10200000000000008, 2.0799999999999925)]",0.012026178190498393,0,0,,False,,2.231999999999976,,
T0074,C0,0.3,0,0.0,2024,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8070332535192514,0.0885729280495303,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.10200000000000008, 2.139999999999986)]",0.017537253519236518,0,0,,False,,2.291999999999969,,
T0075,C0,0.3,0,0.0,2025,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8197783122067105,0.09528038963668592,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1819999999999813,,False,"[(0.10200000000000008, 2.1799999999999815)]",0.018282312206694684,0,0,,False,,2.3319999999999648,,
T0076,C0,0.3,0,0.0,2026,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7871573925470174,0.10559652662860619,True,True,True,True,True,True,False,CONTAINED,False,False,,2.10199999999999,,False,"[(0.1220000000000001, 2.0999999999999903)]",0.015661392547004105,0,0,,False,,2.2519999999999736,,
T0077,C0,0.3,0,0.0,2027,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7803202184162308,0.09543530203540339,True,True,True,True,True,True,False,CONTAINED,False,False,,2.0619999999999945,,False,"[(0.10200000000000008, 2.0599999999999947)]",0.014824218416217949,0,0,,False,,2.211999999999978,,
T0078,C0,0.3,0,0.0,2028,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954700926092027,0.10370226895769075,True,True,True,True,True,True,False,CONTAINED,False,False,,2.121999999999988,,False,"[(0.1220000000000001, 2.119999999999988)]",0.01797409260918864,0,0,,False,,2.2719999999999714,,
T0079,C0,0.3,0,0.0,2029,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8119647070605372,0.0815364767823116,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1619999999999835,,False,"[(0.10200000000000008, 2.1599999999999837)]",0.01646870706052206,0,0,,False,,2.311999999999967,,
T0080,C0,0.3,0,0.0,2030,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7958523197198362,0.11224317685757487,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.1220000000000001, 2.139999999999986)]",0.012356319719822206,0,0,,False,,2.291999999999969,,
T0081,C0,0.3,0,0.0,2031,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954243525546194,0.10119909925680591,True,True,True,True,True,True,False,CONTAINED,False,False,,2.121999999999988,,False,"[(0.1220000000000001, 2.119999999999988)]",0.017928352554605398,0,0,,False,,2.2719999999999714,,
T0082,C0,0.3,0,0.0,2032,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8006693967560362,0.10449057070516544,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.1220000000000001, 2.139999999999986)]",0.017173396756021808,0,0,,False,,2.291999999999969,,
T0083,C0,0.3,0,0.0,2033,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7834350532004981,0.10716253948526198,True,True,True,True,True,True,False,CONTAINED,False,False,,2.0819999999999923,,False,"[(0.1220000000000001, 2.0799999999999925)]",0.017939053200485,0,0,,False,,2.231999999999976,,
T0084,C0,0.3,0,0.0,2034,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7821556515010136,0.11161165316890741,True,True,True,True,True,True,False,CONTAINED,False,False,,2.0819999999999923,,False,"[(0.1220000000000001, 2.0799999999999925)]",0.016659651501000627,0,0,,False,,2.231999999999976,,
T0085,C0,0.3,0,0.0,2035,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.786803986032521,0.11249397853681042,True,True,True,True,True,True,False,CONTAINED,False,False,,2.10199999999999,,False,"[(0.1220000000000001, 2.0999999999999903)]",0.015307986032507714,0,0,,False,,2.2519999999999736,,
T0086,C0,0.3,0,0.0,2036,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8189342653395623,0.09613438368255466,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1819999999999813,,False,"[(0.10200000000000008, 2.1799999999999815)]",0.01743826533954651,0,0,,False,,2.3319999999999648,,
T0087,C0,0.3,0,0.0,2037,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8159728042300509,0.09244486982705116,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1619999999999835,,False,"[(0.10200000000000008, 2.1599999999999837)]",0.02047680423003534,0,0,,False,,2.311999999999967,,
T0088,C0,0.3,0,0.0,2038,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8063500029495926,0.11939689460506749,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1619999999999835,,False,"[(0.1220000000000001, 2.1599999999999837)]",0.016854002949577784,0,0,,False,,2.311999999999967,,
T0089,C0,0.3,0,0.0,2039,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8047207709297616,0.11654742399412817,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.1220000000000001, 2.139999999999986)]",0.02122477092974684,0,0,,False,,2.291999999999969,,
T0090,C0,0.3,0,0.0,2040,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8075192745553561,0.1065864587383118,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1619999999999835,,False,"[(0.1220000000000001, 2.1599999999999837)]",0.018023274555341195,0,0,,False,,2.311999999999967,,
T0091,C0,0.3,0,0.0,2041,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8031992535154745,0.1137972150723407,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.1220000000000001, 2.139999999999986)]",0.019703253515459873,0,0,,False,,2.291999999999969,,
T0092,C0,0.3,0,0.0,2042,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8013387209429204,0.091730331449849,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.10200000000000008, 2.139999999999986)]",0.011842720942906004,0,0,,False,,2.291999999999969,,
T0093,C0,0.3,0,0.0,2043,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8135382964035414,0.0959499303061809,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1619999999999835,,False,"[(0.10200000000000008, 2.1599999999999837)]",0.018042296403526004,0,0,,False,,2.311999999999967,,
T0094,C0,0.3,0,0.0,2044,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7981601245650586,0.11508817293127488,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.1220000000000001, 2.139999999999986)]",0.014664124565044456,0,0,,False,,2.291999999999969,,
T0095,C0,0.3,0,0.0,2045,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8166431408284712,0.09936367038267789,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1819999999999813,,False,"[(0.10200000000000008, 2.1799999999999815)]",0.015147140828455696,0,0,,False,,2.3319999999999648,,
T0096,C0,0.3,0,0.0,2046,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7969185989000994,0.08144839043107538,True,True,True,True,True,True,False,CONTAINED,False,False,,2.121999999999988,,False,"[(0.10200000000000008, 2.119999999999988)]",0.013422598900085403,0,0,,False,,2.2719999999999714,,
T0097,C0,0.3,0,0.0,2047,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994740886644331,0.101324323110639,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1419999999999857,,False,"[(0.1220000000000001, 2.139999999999986)]",0.015978088664418855,0,0,,False,,2.291999999999969,,
T0098,C0,0.3,0,0.0,2048,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8111374456800007,0.11535144758690304,True,True,True,True,True,True,False,CONTAINED,False,False,,2.1819999999999813,,False,"[(0.1220000000000001, 2.1799999999999815)]",0.015641445679985544,0,0,,False,,2.3319999999999648,,
T0099,C0,0.3,0,0.0,2049,False,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.794105495830023,0.0975304332757739,True,True,True,True,True,True,False,CONTAINED,False,False,,2.10199999999999,,False,"[(0.10200000000000008, 2.0999999999999903)]",0.01660949583000909,0,0,,False,,2.2519999999999736,,
T0100,C0,0.45,0,0.0,2000,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8030054527543055,0.10625698437171549,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5420000000000011,,False,"[(0.1220000000000001, 1.5400000000000011)]",0.014635452754299672,0,0,,False,,1.7660000000000013,,
T0101,C0,0.45,0,0.0,2001,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7969467920998143,0.08814898057116742,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5020000000000011,,False,"[(0.10200000000000008, 1.500000000000001)]",0.01757679209980864,0,0,,False,,1.7260000000000013,,
T0102,C0,0.45,0,0.0,2002,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8155503742941208,0.11842844910122304,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5820000000000012,,False,"[(0.1220000000000001, 1.5800000000000012)]",0.00918037429411478,0,0,,False,,1.8060000000000014,,
T0103,C0,0.45,0,0.0,2003,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7917851899824734,0.11524635688352662,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.1220000000000001, 1.5200000000000011)]",0.012415189982467684,0,0,,False,,1.7460000000000013,,
T0104,C0,0.45,0,0.0,2004,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8056081206603932,0.09163625115989077,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.10200000000000008, 1.5200000000000011)]",0.017238120660387407,0,0,,False,,1.7460000000000013,,
T0105,C0,0.45,0,0.0,2005,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8087098800885579,0.09935483591218101,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5420000000000011,,False,"[(0.10200000000000008, 1.5400000000000011)]",0.011339880088551996,0,0,,False,,1.7660000000000013,,
T0106,C0,0.45,0,0.0,2006,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8148790546334592,0.10236286484297535,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5620000000000012,,False,"[(0.1220000000000001, 1.5600000000000012)]",0.017509054633453286,0,0,,False,,1.7860000000000014,,
T0107,C0,0.45,0,0.0,2007,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.810394875271181,0.09929178544331645,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5420000000000011,,False,"[(0.10200000000000008, 1.5400000000000011)]",0.013024875271175101,0,0,,False,,1.7660000000000013,,
T0108,C0,0.45,0,0.0,2008,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8158063004135472,0.10743808115605875,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5820000000000012,,False,"[(0.1220000000000001, 1.5800000000000012)]",0.009436300413541154,0,0,,False,,1.8060000000000014,,
T0109,C0,0.45,0,0.0,2009,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7884783102283679,0.10405825161735721,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.1220000000000001, 1.5200000000000011)]",0.009108310228362226,0,0,,False,,1.7460000000000013,,
T0110,C0,0.45,0,0.0,2010,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7897396498151904,0.10337277553749558,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5020000000000011,,False,"[(0.1220000000000001, 1.500000000000001)]",0.019369649815184825,0,0,,False,,1.7260000000000013,,
T0111,C0,0.45,0,0.0,2011,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8099000000367622,0.09007591927072212,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5420000000000011,,False,"[(0.10200000000000008, 1.5400000000000011)]",0.012530000036756278,0,0,,False,,1.7660000000000013,,
T0112,C0,0.45,0,0.0,2012,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789512751771736,0.08292894093741042,True,True,True,True,True,True,False,CONTAINED,False,False,,1.482000000000001,,False,"[(0.10200000000000008, 1.480000000000001)]",0.019142751771730387,0,0,,False,,1.7060000000000013,,
T0113,C0,0.45,0,0.0,2013,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7908453791260267,0.09047304222016159,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5020000000000011,,False,"[(0.10200000000000008, 1.500000000000001)]",0.011475379126021007,0,0,,False,,1.7260000000000013,,
T0114,C0,0.45,0,0.0,2014,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8167433611245867,0.10857002910916988,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5820000000000012,,False,"[(0.1220000000000001, 1.5800000000000012)]",0.010373361124580677,0,0,,False,,1.8060000000000014,,
T0115,C0,0.45,0,0.0,2015,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8001628881859826,0.08889580491419458,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5020000000000011,,False,"[(0.10200000000000008, 1.500000000000001)]",0.02079288818597691,0,0,,False,,1.7260000000000013,,
T0116,C0,0.45,0,0.0,2016,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8186875540037776,0.09358703521697766,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5620000000000012,,False,"[(0.10200000000000008, 1.5600000000000012)]",0.01231755400377152,0,0,,False,,1.7860000000000014,,
T0117,C0,0.45,0,0.0,2017,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.817677091792478,0.10139056452629175,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5620000000000012,,False,"[(0.1220000000000001, 1.5600000000000012)]",0.02030709179247217,0,0,,False,,1.7860000000000014,,
T0118,C0,0.45,0,0.0,2018,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994961317005199,0.08716973069253682,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.10200000000000008, 1.5200000000000011)]",0.01112613170051413,0,0,,False,,1.7460000000000013,,
T0119,C0,0.45,0,0.0,2019,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.785787985588478,0.09768854383740702,True,True,True,True,True,True,False,CONTAINED,False,False,,1.482000000000001,,False,"[(0.10200000000000008, 1.480000000000001)]",0.015417985588472433,0,0,,False,,1.7060000000000013,,
T0120,C0,0.45,0,0.0,2020,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7987323017328916,0.10057368924581626,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5420000000000011,,False,"[(0.1220000000000001, 1.5400000000000011)]",0.010362301732885798,0,0,,False,,1.7660000000000013,,
T0121,C0,0.45,0,0.0,2021,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8102779131173867,0.11765527465844795,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5620000000000012,,False,"[(0.1220000000000001, 1.5600000000000012)]",0.012907913117380793,0,0,,False,,1.7860000000000014,,
T0122,C0,0.45,0,0.0,2022,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789897042538104,0.08371960246701945,True,True,True,True,True,True,False,CONTAINED,False,False,,1.482000000000001,,False,"[(0.10200000000000008, 1.480000000000001)]",0.01952704253809845,0,0,,False,,1.7060000000000013,,
T0123,C0,0.45,0,0.0,2023,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7835221781905114,0.08881760177349057,True,True,True,True,True,True,False,CONTAINED,False,False,,1.482000000000001,,False,"[(0.10200000000000008, 1.480000000000001)]",0.01315217819050582,0,0,,False,,1.7060000000000013,,
T0124,C0,0.45,0,0.0,2024,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8070332535192514,0.0885729280495303,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.10200000000000008, 1.5200000000000011)]",0.018663253519245554,0,0,,False,,1.7460000000000013,,
T0125,C0,0.45,0,0.0,2025,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8197783122067105,0.09528038963668592,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5620000000000012,,False,"[(0.10200000000000008, 1.5600000000000012)]",0.013408312206704437,0,0,,False,,1.7860000000000014,,
T0126,C0,0.45,0,0.0,2026,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7871573925470174,0.10559652662860619,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5020000000000011,,False,"[(0.1220000000000001, 1.500000000000001)]",0.016787392547011865,0,0,,False,,1.7260000000000013,,
T0127,C0,0.45,0,0.0,2027,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7803202184162308,0.09543530203540339,True,True,True,True,True,True,False,CONTAINED,False,False,,1.482000000000001,,False,"[(0.10200000000000008, 1.480000000000001)]",0.00995021841622526,0,0,,False,,1.7060000000000013,,
T0128,C0,0.45,0,0.0,2028,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954700926092027,0.10370226895769075,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.1220000000000001, 1.5200000000000011)]",0.01610009260919698,0,0,,False,,1.7460000000000013,,
T0129,C0,0.45,0,0.0,2029,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8119647070605372,0.0815364767823116,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5420000000000011,,False,"[(0.10200000000000008, 1.5400000000000011)]",0.014594707060531342,0,0,,False,,1.7660000000000013,,
T0130,C0,0.45,0,0.0,2030,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7958523197198362,0.11224317685757487,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5420000000000011,,False,"[(0.1220000000000001, 1.5400000000000011)]",0.007482319719830349,0,0,,False,,1.7660000000000013,,
T0131,C0,0.45,0,0.0,2031,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954243525546194,0.10119909925680591,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.1220000000000001, 1.5200000000000011)]",0.016054352554613738,0,0,,False,,1.7460000000000013,,
T0132,C0,0.45,0,0.0,2032,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8006693967560362,0.10449057070516544,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5220000000000011,,False,"[(0.1220000000000001, 1.5200000000000011)]",0.021299396756030542,0,0,,False,,1.7460000000000013,,
T0133,C0,0.45,0,0.0,2033,False,False,False,0.45,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7834350532004981,0.10716253948526198,True,True,True,True,True,True,False,CONTAINED,False,False,,1.5020000000000011,,False,"[(0.1220000000000001, 1.500000000000001)]",0.013065053200492532,0,0,,False,,1.7260000000000013,,
