"doc_id","dominant_topic","max_prob"
3699,1,0.714990351059162
3700,11,0.50130113476006
3704,11,0.384092006409947
3705,4,0.312830463668111
3708,12,0.373482496369918
3709,5,0.507252671808905
3710,5,0.668969750839867
3711,12,0.306118545872578
3717,11,0.809674165813941
3718,9,0.425333510398993
3728,11,0.236834741359857
3730,11,0.203898740874212
3731,11,0.335617698748686
3737,4,0.534670402424916
3746,9,0.466848101182577
3751,6,0.406090674755129
3754,1,0.612836599970373
3758,7,0.534200109999385
3759,7,0.453958246714829
3761,11,0.419463241802901
3762,1,0.807216690063367
3763,5,0.485934634476394
3764,12,0.46575821727412
3767,1,0.71219456757509
3777,3,0.279226533452063
3783,9,0.518810732840104
3784,11,0.523432295952759
3788,4,0.36802552209521
3793,5,0.407219661546342
3797,10,0.649668096529242
3798,4,0.449891749938572
3799,1,0.456914198038431
3803,10,0.708297918248293
3807,4,0.279814504987388
3808,10,0.435962860394083
3810,1,0.714788307409391
3814,6,0.741046265869176
3816,1,0.542006439062578
3819,9,0.802900475070549
3823,1,0.373945826753483
3832,7,0.389600302911176
3835,7,0.504095753989821
3838,1,0.782206988990763
3841,7,0.73059604334029
3847,11,0.801058579739786
3848,6,0.382851725986379
3850,9,0.31777835804231
3851,9,0.279431669866437
3855,5,0.295592400383216
3856,5,0.345397425576404
3858,1,0.544814627890195
3861,1,0.886860058240059
3863,11,0.464279578145882
3864,9,0.593844791863031
3865,1,0.370517669694319
3875,8,0.400967927667309
3876,1,0.906107954338881
3878,5,0.992030061049337
3879,4,0.324594978568571
3881,6,0.943343132198335
3882,1,0.620765878651933
3884,12,0.426092358428757
3885,7,0.680514847414186
3886,12,0.305846509291323
3898,6,0.448175136948736
3899,7,0.502006687428487
3900,7,0.978596765701957
3901,12,0.463085631778929
3915,11,0.789917907624969
3918,5,0.797254551387034
3919,4,0.349236147673229
3922,1,0.555721158862742
3924,3,0.366424375675437
3925,11,0.982025267909721
3927,5,0.39831909408006
3930,4,0.684335168997048
3935,1,0.519072849544068
3936,1,0.808858108232292
3937,1,0.348128103395736
3943,6,0.789099003717732
3946,7,0.822932865932099
3947,7,0.446875820032919
3951,5,0.478072328819933
3954,9,0.446873205580723
3957,1,0.579780786373094
3963,5,0.420311132633642
3969,3,0.418694972110914
3971,1,0.490038617000876
3975,2,0.406338396597742
3976,9,0.845827609512419
3979,5,0.530955087569074
3981,8,0.293655970224608
3982,1,0.685108718551402
3986,4,0.453523042535048
3994,1,0.510647012781268
3998,5,0.742757698166167
4004,2,0.528338385763994
4005,7,0.487373141497339
4007,9,0.338019362301722
4008,9,0.258532647461613
4009,6,0.366354352798251
4010,12,0.587824001309555
4014,2,0.430830543945637
4015,7,0.855506100190492
4019,4,0.602192072878729
4023,2,0.477785852127729
4030,7,0.2669581360271
4041,1,0.363492814171156
4044,9,0.638239642916
4046,4,0.521564969859708
4047,4,0.646268955237876
4048,1,0.439699187039171
4049,1,0.431394131717012
4054,4,0.403721590568937
4055,7,0.819281231506572
4057,9,0.216826075194546
4058,1,0.503551643817415
4061,9,0.396486603714902
4063,6,0.393866627963554
4065,1,0.441959653749008
4066,7,0.692906726597505
4072,6,0.373124413960428
4077,11,0.475376772902211
4079,7,0.785506855236157
4082,1,0.280391487608525
4091,5,0.409082684156894
4092,3,0.444368527943382
4093,7,0.89568850069205
4094,7,0.785662446139181
4096,1,0.736832829144859
4097,12,0.210884594458659
4104,11,0.421589316531956
4106,2,0.703358228210401
4110,7,0.846275317706284
4112,4,0.455068380513939
4119,1,0.475173912981015
4120,11,0.506668106589072
4123,6,0.54357466861482
4135,4,0.444542260494318
4137,3,0.473610382600684
4138,1,0.604504958027563
4143,1,0.699272250436938
4144,1,0.781090149802171
4147,8,0.264689542796994
4148,1,0.48215746490435
4149,4,0.299319687618606
4154,7,0.95412458326009
4159,12,0.364100885347904
4165,3,0.381226099601768
4167,11,0.928225568885774
4169,9,0.34536893758589
4170,9,0.814284803807973
4171,1,0.781739646632349
4177,9,0.869159072143629
4179,1,0.629255984267282
4189,4,0.453526454098286
4192,7,0.654601213320724
4195,1,0.500267012524477
4196,7,0.964836414798777
4202,1,0.927398387064067
4203,6,0.355947931675471
4214,1,0.636310240656182
4223,3,0.428838632378176
4224,11,0.449665345371772
4225,10,0.699504364283878
4227,9,0.389559757135228
4228,1,0.480665208920533
4230,9,0.77213082399846
4231,1,0.54421284343665
4234,5,0.538793228587778
4235,6,0.483235810283299
4238,6,0.611254113542527
4240,9,0.60580097895902
4241,1,0.734589760799788
4243,9,0.641971238633538
4244,3,0.227549059890981
4253,12,0.448465206827235
4256,6,0.547348865490043
4257,6,0.754907650229752
4258,1,0.573847830924509
4260,11,0.378488852971043
4264,11,0.645004910144112
4266,5,0.604859091139401
4268,11,0.429635449841377
4271,2,0.824821758147391
4276,1,0.828828172841034
4278,5,0.701464726139887
4280,6,0.419149610061742
4284,2,0.545734516203057
4285,7,0.519478483558562
4288,7,0.500468569105928
4291,1,0.498567609110256
4292,1,0.801015465328631
4297,1,0.430733222643109
4298,8,0.734888397774709
4299,9,0.413692749326025
4300,9,0.61872931534971
4303,8,0.708728567895297
4304,9,0.832549958150437
4307,11,0.334261008803305
4315,1,0.790707071729987
4316,11,0.66358102777592
4318,11,0.674029801451227
4319,1,0.400199213319473
4322,9,0.352299506390433
4324,5,0.501427153993803
4325,5,0.62034637671968
4328,9,0.869159072143629
4329,9,0.302848962940853
4331,1,0.316776158430971
4333,12,0.680666491728002
4336,2,0.718164144990142
4338,12,0.50442230771833
4346,5,0.396654776458318
4351,3,0.662247908727465
4357,2,0.410423802383393
4360,1,0.857809113433548
4361,1,0.91605299764109
4364,1,0.587666058015939
4378,5,0.693481305300309
4384,3,0.29660603110834
4386,1,0.554828926037259
4391,12,0.45132559904703
4400,5,0.510429275181543
4401,1,0.26114361269951
4402,3,0.341713443591172
4403,7,0.761728556743964
4406,6,0.368733053905806
4407,7,0.722623335234467
4409,12,0.262107339282836
4413,9,0.514086620966683
4415,11,0.705892759371297
4419,1,0.493012724741
4420,1,0.4380778118759
4421,12,0.656999792544997
4427,2,0.735159574480226
4428,1,0.940739553162422
4429,1,0.72380546313115
4435,4,0.521246073533682
4439,1,0.495688451651329
4441,12,0.477034817883548
4445,12,0.408318042211944
4447,7,0.892312480401366
4450,9,0.414086911333432
4453,9,0.53467404098198
4458,4,0.423695537570225
4460,7,0.88962595622814
4464,11,0.337455642196479
4465,5,0.441274217258372
4472,1,0.663647691209572
4473,11,0.922702393956929
4479,4,0.560148933167613
4482,9,0.468281991912175
4484,3,0.283218754520668
4485,1,0.900135807471976
4487,7,0.471008882549201
4493,7,0.713764416304133
4498,3,0.550769191781207
4499,11,0.400196820738704
4501,5,0.644024109913546
4518,6,0.571922981744823
4520,5,0.653980860642962
4523,4,0.539179906535674
4528,1,0.903012359811338
4529,1,0.722107685785452
4531,9,0.89788576519998
4539,8,0.791027136699076
4545,2,0.465199586989632
4552,9,0.37757885950036
4554,9,0.555070221578308
4559,1,0.525513616793227
4562,1,0.576718841517542
4566,11,0.713117333886804
4569,5,0.593774465481087
4570,5,0.813284283563297
4571,1,0.492573273346884
4572,1,0.726273916617298
4574,1,0.662307210614975
4578,3,0.368276419101498
4579,9,0.780978496695575
4580,1,0.652669648471639
4581,1,0.361799587242902
4582,1,0.35177045091019
4585,12,0.444765841395518
4586,11,0.430834133897358
4587,1,0.488725957362135
4589,11,0.849528811605938
4590,11,0.745983794406912
4592,6,0.542075542423156
4595,1,0.473348633327701
4597,5,0.415832625859247
4601,2,0.492533399534277
4602,1,0.604063584024191
4603,1,0.394898704000109
4605,11,0.579625642374124
4607,7,0.575555331242013
4608,9,0.736040514677277
4609,12,0.511965750825003
4611,9,0.615884946908353
4612,10,0.344190423049575
4616,9,0.86488494426138
4617,1,0.663700601005971
4618,11,0.376800697625594
4622,1,0.331971793671084
4628,1,0.532219431741595
4631,5,0.713003767899597
4633,1,0.446664540105406
4636,3,0.367887013307126
4644,11,0.304084863435117
4646,8,0.461888789655604
4647,6,0.559012556511733
4649,9,0.966963063515399
4655,7,0.690019014506891
4658,7,0.80488490804859
4661,7,0.821000629017872
4662,1,0.780286778875725
4670,11,0.318289505375809
4672,1,0.712626364980822
4673,1,0.518389099523962
4674,1,0.774706455076043
4675,1,0.550308687149554
4677,1,0.611894660149454
4679,1,0.763679482066792
4685,1,0.401103103080588
4686,1,0.291991747681492
4689,7,0.437352910395884
4691,10,0.370373147061542
4694,1,0.541638741968592
4698,1,0.84681600985211
4702,3,0.602674069866075
4705,3,0.455170872872769
4714,7,0.854168967901163
4715,7,0.532380486944614
4723,3,0.634797354684356
4727,12,0.394565789458412
4730,5,0.744221314425103
4733,1,0.669937789509315
4735,3,0.583391811968336
4736,10,0.434005911268435
4737,5,0.916069913554138
4746,2,0.248995589982655
4748,5,0.756924955600136
4751,4,0.410679192771148
4756,9,0.341980875229255
4759,7,0.721951545210397
4761,7,0.373634554697897
4762,9,0.46589182258031
4763,9,0.445006377161205
4768,9,0.332565217425861
4770,7,0.304314716370798
4771,10,0.378120094095434
4772,4,0.291324566436347
4773,1,0.73609693807517
4774,1,0.611304346214921
4777,11,0.896674371225768
4780,7,0.855256873775166
4782,9,0.368051339011337
4783,1,0.812836553673603
4785,9,0.422953461891832
4789,4,0.377801744616779
4790,1,0.723820004240495
4793,4,0.510697094061714
4801,9,0.754641255987579
4805,5,0.415681131369592
4806,7,0.645222495581608
4807,5,0.981735077797323
4813,7,0.635875152921063
4816,5,0.776360196219754
4823,7,0.689419342339273
4824,1,0.210345119616516
4832,4,0.332687810507268
4834,9,0.368051339011337
4835,8,0.291646738301694
4839,7,0.820559572599043
4844,9,0.654011616043656
4846,1,0.31470839893588
4850,11,0.350475868259188
4853,1,0.62924073763158
4861,5,0.467563738955046
4862,10,0.594269601270782
4864,9,0.644116379655581
4865,8,0.346459323449953
4867,9,0.455478575511118
4874,1,0.548654757137528
4875,1,0.466023020154412
4877,5,0.279768908988128
4881,1,0.588232266608147
4882,12,0.586287687194362
4885,11,0.815257186527271
4888,1,0.525267850132602
4889,1,0.680528057948387
4890,9,0.461323504795209
4892,1,0.535395376477967
4896,7,0.467180496124357
4902,5,0.602875895456905
4903,9,0.555217358596327
4907,1,0.435784830811648
4910,10,0.418963674663955
4913,6,0.287601801398371
4918,7,0.658149340873037
4920,11,0.851574775649392
4924,1,0.662939613270037
4927,11,0.49036226815433
4929,1,0.833729636034302
4937,1,0.820107563302229
4941,5,0.596507226723069
4944,9,0.489969526077574
4947,11,0.32876424534094
4948,3,0.499526644330139
4950,7,0.341999056024818
4954,3,0.354945917691017
4956,10,0.901361118300086
4959,8,0.527619558073696
4960,1,0.558694505089895
4967,5,0.750737787290979
4968,9,0.442881586416447
4971,7,0.641258517691627
4972,5,0.876104447563943
4973,9,0.4318736486924
4974,3,0.445230312533171
4979,2,0.549306620524852
4980,9,0.221528949216667
4985,1,0.622317325842388
4986,5,0.742795273007969
4987,7,0.912784165943029
4992,1,0.468315482230639
4993,1,0.580000702075252
4997,4,0.746994289955713
4998,12,0.6208454020199
5001,4,0.253975995354661
5002,4,0.484115652082815
5007,2,0.409576375244747
5019,8,0.287243257564922
5021,8,0.387247539499672
5022,5,0.536105066839186
5024,11,0.482320311245572
5026,1,0.717331651329109
5029,5,0.507217969711298
5031,12,0.392678594874631
5034,7,0.48325187567481
5035,7,0.397667751495714
5036,7,0.698298015761665
5038,11,0.886221391027639
5041,9,0.415193255914547
5044,1,0.384025667936185
5048,11,0.911733591473472
5049,7,0.398503989916088
5055,1,0.876564803327016
5057,1,0.340706003091566
5060,1,0.657854587722185
5062,9,0.500638766492318
5078,9,0.47919409440223
5083,5,0.393973642879895
5088,1,0.380643282300524
5091,1,0.503529563773614
5092,7,0.389365306010659
5096,6,0.352158180009541
5098,8,0.43994057028143
5099,4,0.344998708630437
5103,11,0.769288676383139
5106,10,0.617985947784212
5109,4,0.484115652082815
5111,5,0.667744769837141
5116,1,0.307966705090203
5120,11,0.421589316531956
5122,2,0.659219905390866
5129,10,0.303763028427535
5132,3,0.763142426946157
5133,12,0.290869536678712
5134,5,0.472883170945392
5136,6,0.314667318897982
5138,9,0.453415283414671
5139,10,0.543128766279796
5144,5,0.551218045865296
5147,3,0.512562734518355
5148,3,0.475235429031187
5149,7,0.815555727942069
5161,3,0.42267026990538
5164,1,0.450306955423231
5168,7,0.559980486649726
5171,6,0.410734991006544
5172,9,0.754390297193853
5174,11,0.354150356058249
5200,1,0.533509114568576
5202,7,0.979984597819977
5203,8,0.438462799872945
5204,1,0.77657636388704
5206,12,0.273790104716277
5207,9,0.809977455054259
5215,7,0.321059725354129
5216,8,0.484168119619849
5218,9,0.550691769869324
5223,11,0.428267084554554
5233,1,0.848791093725028
5235,10,0.677096714289762
5240,1,0.339119150361758
5247,5,0.415849921868959
5250,3,0.678131834946777
5251,1,0.421463631173395
5262,2,0.404705617431348
5269,1,0.360048459159072
5272,3,0.421498465216143
5274,8,0.625266955299944
5285,1,0.822411489939145
5286,8,0.407659211616671
5287,11,0.274362365290698
5289,12,0.70576327056428
5290,1,0.76073158946879
5297,1,0.824839551870311
5299,5,0.836725306159043
5311,9,0.554534433688201
5312,9,0.371663302978327
5314,1,0.799802088489965
5316,10,0.260206084831398
5318,11,0.22377595020405
5321,9,0.376709574058574
5322,1,0.405923628775027
5324,3,0.594345846406778
5326,1,0.309851933360517
5329,5,0.592592096479765
5331,1,0.823512436803224
5333,11,0.756400061118873
5343,9,0.39288471100472
5345,9,0.396141893931934
5353,5,0.253157754113312
5356,1,0.394477318025524
5360,4,0.390992804272053
5364,8,0.466330894470191
5365,1,0.411100997470395
5367,8,0.786123717706465
5373,5,0.97047079496481
5375,1,0.567711021193423
5376,9,0.376709574058574
5378,9,0.367516994087779
5379,10,0.434005911268435
5380,5,0.478909823660035
5385,11,0.371975583276071
5386,1,0.651881436528327
5387,4,0.443214181069905
5392,5,0.464470760987869
5399,4,0.302930016910083
5402,1,0.928186618612043
5404,5,0.393782006528549
5407,5,0.774054641730221
5410,11,0.311654103182884
5411,5,0.707670737731346
5413,5,0.538686820228562
5420,9,0.405970388300312
5421,1,0.607870669333722
5425,11,0.404884852247157
5427,11,0.435915011910764
5428,8,0.534238849321265
5429,9,0.442109690989393
5430,9,0.580204521995833
5431,1,0.700507501599973
5433,10,0.347135139177498
5434,10,0.378634894336528
5440,1,0.531602265397283
5448,12,0.615500427428888
5449,1,0.361421637254758
5452,10,0.494595433959389
5453,1,0.747406788117303
5454,10,0.924713605759862
5459,9,0.523785408041504
5460,4,0.408122424781536
5461,1,0.504730895900722
5464,12,0.616708741567614
5466,5,0.347437446962228
5472,1,0.339034579415784
5477,2,0.239671913226306
5480,11,0.558628909722287
5488,5,0.626057979591871
5489,1,0.788714945710983
5491,3,0.357718447560798
5492,1,0.860164172604876
5495,9,0.419762397608935
5496,9,0.365217544870893
5500,1,0.578380453588601
5502,3,0.436815002363909
5516,9,0.292340435194348
5517,9,0.833679065417529
5518,9,0.341980875229255
5525,7,0.674599984782669
5532,1,0.496691137193154
5538,9,0.313395060178227
5541,2,0.746295559131351
5554,3,0.319357754992027
5561,12,0.343491209501754
5564,1,0.701434471665713
5566,9,0.376709574058574
5567,11,0.282871468876241
5570,3,0.436357262134253
5574,12,0.500697531534247
5575,10,0.56757753545974
5576,2,0.461423338969923
5578,7,0.735340926791484
5584,1,0.821235226654734
5586,3,0.293786454222693
5589,9,0.624028088804673
5594,11,0.443527821086422
5597,1,0.368477704202676
5599,9,0.614368707862426
5610,1,0.803222407917485
5624,4,0.408338338330617
5627,11,0.864235238063786
5631,1,0.729530718383491
5640,12,0.311232622468998
5647,11,0.656233801306532
5648,7,0.348313097958154
5649,1,0.419297791083305
5651,1,0.322435869088226
5653,5,0.319116309110614
5654,3,0.636038406640116
5659,1,0.364451549477758
5660,1,0.410455858213957
5661,9,0.424297466362077
5662,1,0.398682124324742
5670,7,0.205405796402754
5671,4,0.715142689608123
5672,11,0.523171682116541
5673,1,0.382388903910833
5685,1,0.433165744440644
5686,9,0.437784231556601
5689,10,0.397508976158995
5699,2,0.506470129378236
5700,5,0.286303042444359
5701,1,0.291240881766304
5703,9,0.44063338348958
5705,3,0.205417282894624
5707,12,0.544905500942471
5713,3,0.539626611512265
5716,4,0.436270671174888
5720,11,0.562211338167835
5721,11,0.384826102868777
5722,9,0.58710491984929
5726,1,0.719136018893773
5741,1,0.65743360125091
5742,1,0.511194891147112
5743,1,0.360533366937737
5746,1,0.470640521921036
5748,8,0.421378292410684
5753,12,0.451293512189347
5765,9,0.643042488110618
5767,1,0.585080115275564
5773,9,0.459708319547203
5779,10,0.234447906072431
5781,9,0.70350810426545
5785,8,0.284380047241283
5786,9,0.504134278567719
5788,3,0.268632923518373
5789,8,0.668106416357263
5791,9,0.688996355180273
5799,4,0.476771860816616
5800,2,0.251627801856064
5801,7,0.556206144243816
5803,1,0.597076838275633
5818,9,0.675419119754325
5820,5,0.287931812315325
5821,1,0.385475717920513
5824,1,0.421167778768409
5825,9,0.794475233377259
5829,4,0.898705665306992
5830,9,0.595484137273517
5833,4,0.626495621401006
5839,9,0.752940124966132
5841,9,0.371663302978327
5842,1,0.608990439993454
5848,9,0.490215172703212
5852,11,0.678009402465545
5854,1,0.728813838293197
5855,1,0.592969929201455
5856,7,0.458041881594633
5859,9,0.826480994753581
5860,11,0.431065578315733
5864,9,0.461930837693372
5865,7,0.530686431244889
5874,1,0.437467376001284
5876,9,0.358688086346365
5882,10,0.433088038868721
5887,1,0.568219530292747
5890,5,0.553753515298417
5892,11,0.554304801504056
5893,11,0.171679369734288
5901,9,0.912013488750014
5906,1,0.432866858594941
5914,5,0.889800455444971
5916,9,0.553168296674737
5919,10,0.435442487720105
5921,5,0.337611999222271
5923,10,0.423181457626931
5928,1,0.472677593393447
5929,9,0.316336576055058
5930,4,0.282870396843345
5931,1,0.598169526751266
5932,1,0.685700620061751
5933,5,0.53915929011653
5935,3,0.20662303774176
5936,1,0.751571230391566
5937,1,0.695646434030496
5938,2,0.395598713967107
5942,9,0.209102998506767
5945,8,0.360902180857915
5957,12,0.440977554369534
5960,4,0.675570949216627
5961,12,0.363924176220618
5962,7,0.735087029729174
5964,1,0.665838046594947
5970,11,0.637672072741562
5971,11,0.767476654706037
5972,10,0.328814731745874
5973,1,0.463298152372152
5976,7,0.869262578197032
5978,3,0.266885814951987
5980,6,0.375804131308493
5986,3,0.362777835541162
5987,5,0.525686381987755
5989,11,0.567705492254025
5990,8,0.29255394915881
5995,9,0.272357457923807
5997,7,0.240774926110573
5998,5,0.316069076014753
6001,5,0.602026751570631
6005,11,0.923762635373231
6006,12,0.348947528772589
6007,3,0.295657193542191
6008,7,0.424806070409844
6016,8,0.357167807891435
6020,11,0.224088808395676
6028,1,0.775071898991329
6034,7,0.819588945430391
6035,4,0.238368177859405
6039,1,0.465276499238942
6041,7,0.426858206028346
6045,11,0.622014379496427
6046,9,0.422823181197159
6051,9,0.630412901275029
6052,9,0.540692449534549
6054,11,0.768067117388718
6055,9,0.45212802344907
6059,9,0.447303660184986
6061,3,0.455794763582174
6064,1,0.51303254664306
6067,3,0.577467866706548
6069,4,0.390736200178934
6074,9,0.474642760495673
6075,7,0.347469359504205
6076,8,0.39344221073144
6080,5,0.332882384210189
6086,11,0.410814857309704
6087,8,0.417123454363708
6102,5,0.912516784181059
6107,1,0.543163794667041
6110,1,0.463563670147622
6112,1,0.377706046950339
6115,1,0.500362886015019
6120,11,0.382239325568307
6123,9,0.35288550885959
6126,9,0.454905933735355
6128,1,0.484400812530902
6135,4,0.275971917331171
6138,9,0.675649457382443
6139,4,0.652486328357148
6140,5,0.454027088321462
6145,9,0.899536784489239
6147,1,0.549452246914452
6149,8,0.345262908105781
6150,3,0.749631992764068
6152,5,0.351669913765621
6169,9,0.315986709419523
6170,5,0.500874237835885
6171,9,0.601572093605042
6173,4,0.390736200178934
6175,7,0.44960440950913
6182,11,0.433812579119761
6183,11,0.548239083750418
6184,10,0.322372487531391
6191,11,0.718475404760689
6195,11,0.34982065496448
6211,3,0.314820511106222
6220,10,0.470307471768194
6221,5,0.774666626194715
6225,5,0.697374148884115
6226,8,0.217370475619311
6227,3,0.411446311770666
6228,11,0.310260091955718
6229,7,0.733016295394672
6230,7,0.751807766077667
6234,9,0.489534600597377
6236,7,0.424608522767897
6243,7,0.654644367839431
6244,1,0.37998446493549
6247,3,0.230062203702811
6248,8,0.488239148206236
6250,5,0.751222327285361
6254,5,0.616932316862555
6261,7,0.473930173853722
6276,9,0.947692439590065
6277,5,0.632845374974307
6282,9,0.440924812699377
6283,3,0.251455098727591
6284,5,0.880215091009344
6286,11,0.840634758481895
6288,10,0.324169348425909
6293,9,0.457562305417167
6295,4,0.814546216372345
6297,5,0.814483771789847
6299,9,0.360644428988304
6301,7,0.522508607329675
6302,9,0.784731020710336
6305,4,0.327974796582523
6308,5,0.577780540052809
6309,9,0.592658736527313
6312,5,0.900095504396415
6313,1,0.495480377166554
6314,5,0.814606210924479
6317,5,0.337611999222271
6321,2,0.52335455889947
6322,5,0.469623938961457
6324,7,0.475484517534543
6326,12,0.309550570658623
6332,8,0.29802377231926
6333,2,0.477793518325132
6335,9,0.874490357149942
6338,2,0.517249231165398
6341,2,0.395444858922354
6342,5,0.873809561166468
6344,5,0.645700838851898
6347,11,0.475065297478873
6349,5,0.228369510564364
6350,11,0.512865609269392
6359,5,0.695325267189687
6360,1,0.552131605095321
6362,5,0.437217576191149
6371,11,0.429252385361787
6378,11,0.503573918766053
6381,10,0.268067681284556
6387,9,0.879352645658833
6389,12,0.278285394058957
6390,5,0.585540170685081
6391,6,0.531833247804235
6399,3,0.605031459751283
6400,10,0.547380384902304
6406,1,0.470956992237258
6409,9,0.397535569905995
6410,3,0.482062077684839
6416,3,0.379998682808841
6418,11,0.560660791834192
6428,11,0.517319631214583
6429,9,0.42849450445311
6433,10,0.364781211949715
6437,7,0.532402297632089
6438,11,0.2479468152676
6441,10,0.568712825989165
6448,3,0.329945884575744
6450,9,0.380917943932907
6452,7,0.560565012275516
6457,12,0.390590374459852
6458,11,0.652307101765427
6460,11,0.414691395029545
6463,5,0.332882384210189
6465,11,0.419434353641296
6466,11,0.923762635373231
6476,9,0.371663302978327
6477,2,0.434618155477307
6483,8,0.639299666385675
6486,3,0.282059007751429
6497,4,0.840566019255899
6500,4,0.687760112618805
6501,4,0.573798309391471
6502,4,0.486443333640838
6505,7,0.377505928609099
6508,9,0.45785726013852
6514,8,0.30589222950111
6517,4,0.408681983201884
6518,1,0.749338017329859
6520,11,0.754006006245742
6521,4,0.471870900602487
6523,4,0.505302701163928
6528,3,0.425920056296466
6539,4,0.354443453100624
6545,5,0.649996842157571
6546,5,0.592930030342025
6550,11,0.407175434520671
6551,5,0.878057572890406
6554,5,0.878057572890406
6555,5,0.649996842157571
6556,4,0.684356839502421
6565,3,0.278495586565362
6567,4,0.518741132413991
6571,5,0.325441931777645
6576,4,0.318320911055183
6577,9,0.347502606439104
6579,4,0.318320911055183
6580,4,0.557060593983804
6582,4,0.660726000368836
6594,10,0.896464494364238
6595,10,0.896464494364238
